subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
REPchild-0007,lh,IPS0_IPS1,5.4365699653054556,2.5568594647791896,1.5557718378169545,1.53320336904823
REPchild-0007,lh,IPS1_IPS2,8.923010419613272,3.3747078607352345,5.632932286288553,2.4948535215739143
REPchild-0007,lh,IPS2_IPS3,13.929089273958413,5.6547076899035105,1.8663847069844977,0.8651367095799518
REPchild-0007,rh,V3ab_IPS0,12.018087609119783,9.500018544283712,8.773049630533528,6.455327042442036
REPchild-0007,rh,IPS0_IPS1,15.829808586910119,12.889360435820521,13.321907535839438,10.13791233564686
REPchild-0007,rh,IPS1_IPS2,11.341766562844704,8.536791954735282,14.93962628327943,11.461613624718924
REPchild-0007,rh,IPS2_IPS3,4.374993929974958,2.4821124389229037,10.278835766951284,6.552099047322137
REPchild-0008,lh,V3ab_IPS0,7.205524360163924,4.6637166334819575,6.155447907743315,4.167363193357932
REPchild-0008,lh,IPS0_IPS1,10.611797011048989,7.787560242968199,4.655827647014022,3.035823336579749
REPchild-0008,lh,IPS1_IPS2,6.836088981635541,4.601801413365056,8.385704979836532,4.235872241416562
REPchild-0008,lh,IPS2_IPS3,5.01860204875121,1.3002930572674742,4.944745229285147,2.2431265996983845
REPchild-0008,rh,V3ab_IPS0,5.515290994542115,3.531430422568448,4.632983585757827,2.960619528455404
REPchild-0008,rh,IPS0_IPS1,7.874817774080459,6.331354888819069,7.076189273209894,6.886451519457394
REPchild-0008,rh,IPS1_IPS2,9.52490844601352,7.315396714544912,11.529721098189185,7.572904939751312
REPchild-0008,rh,IPS2_IPS3,1.9906322851815776,1.123926096462202,7.105365953578583,3.884275729019116
REPchild-0009,lh,V3ab_IPS0,2.568767341073088,0.8127385514846641,3.175719117513765,1.7956100311915009
REPchild-0009,lh,IPS0_IPS1,3.4734384466926986,2.091398312792884,2.011215917241064,0.8571820873987117
REPchild-0009,lh,IPS1_IPS2,4.951185099494371,3.0199180164457484,7.28828084694804,3.442893914301581
REPchild-0009,lh,IPS2_IPS3,3.387104207640044,1.1449960140276363,1.275005194338451,0.8305284974760104
REPchild-0009,rh,V3ab_IPS0,5.841280135895901,3.8317830908823387,6.800061962716586,3.9612495490493442
REPchild-0009,rh,IPS0_IPS1,2.1867453794716596,2.382403455829457,3.230088027047059,2.397538316300401
REPchild-0009,rh,IPS1_IPS2,3.8549532588589894,2.34964740854808,2.18400674523942,1.2059260444728275
REPchild-0009,rh,IPS2_IPS3,6.162763176997478,4.396352927994882,1.7058707418907029,2.6967784002421444
REPchild-0010,lh,V3ab_IPS0,3.721761271349227,1.8323063124173251,4.987910704339449,2.452036582507284
REPchild-0010,lh,IPS0_IPS1,2.556690384420029,1.15099755138844,1.3176708544113476,1.4118468547465417
REPchild-0010,lh,IPS1_IPS2,4.368951951557324,1.3586034342351017,5.239288929359543,2.1930487322259613
REPchild-0010,lh,IPS2_IPS3,8.81410375244024,2.4243396175170675,2.1148746690596325,1.19026743413794
REPchild-0010,rh,V3ab_IPS0,0.9342419715450636,1.053105817197066,3.8859961411485897,1.3900478068995046
