subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
OBSadult-0025,rh,IPS0_IPS1,1.7044679784967138,1.1263920753104875,6.818483345279419,4.298104699450846
OBSadult-0025,rh,IPS1_IPS2,4.734214740910953,3.3116373414241598,1.4855863107981748,0.6040606988241908
OBSadult-0025,rh,IPS2_IPS3,3.56090576832705,2.0594744196018855,9.432888238406356,5.252025207285708
OBSadult-0026,lh,V3ab_IPS0,8.117250455829106,5.17953708174155,3.2405909263383994,1.1906465528424197
OBSadult-0026,lh,IPS0_IPS1,2.4629002724996574,0.7705938867510064,6.5942989091965,3.8806398915161893
OBSadult-0026,lh,IPS1_IPS2,2.5896758516723675,1.097545273285692,9.689972708750911,6.667234874771427
OBSadult-0026,lh,IPS2_IPS3,7.846979730324435,2.207211684515376,4.122526988887392,2.1093844741215007
OBSadult-0026,rh,V3ab_IPS0,1.4722391311349934,0.3991769293470029,2.828670021768989,0.9245500522749248
OBSadult-0026,rh,IPS0_IPS1,5.3479719296683,3.2869023790522895,2.3119066516928393,0.8354373319041579
OBSadult-0026,rh,IPS1_IPS2,6.331873220562645,4.107847456662413,4.7579351325599,1.645342744483818
OBSadult-0026,rh,IPS2_IPS3,2.824135378139947,1.730652470101101,11.32782231539844,6.235798016707501
OBSadult-0028,lh,V3ab_IPS0,0.6688224968513713,0.3623521347811588,5.838290763328441,3.547337672928424
OBSadult-0028,lh,IPS0_IPS1,1.8987678560928596,2.5178148684549306,6.984003194102267,7.457989463807063
OBSadult-0028,lh,IPS1_IPS2,4.560938882425286,2.8694855705972104,8.48595721036361,4.138100385593158
OBSadult-0028,lh,IPS2_IPS3,2.2885949994654795,0.9419215519211737,3.83095031498776,2.7238765166685366
OBSadult-0028,rh,V3ab_IPS0,1.9187592849321062,0.83865570081737,3.6054434255084193,2.1081775537040555
OBSadult-0028,rh,IPS0_IPS1,8.119355218751897,5.112200444258168,6.405500360921092,4.9896749445146185
OBSadult-0028,rh,IPS1_IPS2,10.892119682539315,6.98133787957884,10.205420169814131,6.946657708781252
OBSadult-0028,rh,IPS2_IPS3,8.921836028914363,3.15867216715505,9.00974522146084,3.458701793235651
OBSadult-0029,lh,V3ab_IPS0,4.549285524472481,2.640152174497911,3.526666156051659,1.647772966662325
OBSadult-0029,lh,IPS0_IPS1,1.6989002787354694,0.43179130809362065,1.4466765404364659,0.9658229991377744
OBSadult-0029,lh,IPS1_IPS2,1.151695034042539,0.48667690498229166,5.172447499993658,1.6264135900702827
OBSadult-0029,lh,IPS2_IPS3,3.160350924227318,1.2274296171008183,8.43182017048603,2.2424461723119418
OBSadult-0029,rh,V3ab_IPS0,3.629421147046738,3.493804394341441,2.870847486210542,3.29911598648771
OBSadult-0029,rh,IPS0_IPS1,1.5370734965032549,0.3166913555583598,1.6668549682471931,1.511334312491016
OBSadult-0029,rh,IPS1_IPS2,4.458631584396517,3.3883514793999856,6.599101585953181,4.445107427998991
OBSadult-0029,rh,IPS2_IPS3,3.878962373815387,2.2406806617415054,6.043381210080238,2.9334668067627816
